#NodeID	NodeType	Abundance	k	p	c	o	f
254635	otu	9.1316	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Frankiaceae
3674693	otu	4.8188	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Trueperaceae
1104521	otu	12.0908	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__AKYG1722	f__
1032520	otu	6.1989	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__
172222	otu	2.6959	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__
130864	otu	5.1814	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
4378646	otu	4.7089	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
4355925	otu	9.6692	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__
4370431	otu	4.2868	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4433511	otu	2.6959	k__Bacteria	p__Chloroflexi	c__TK10	o__	f__
4482374	otu	28.8131	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
537516	otu	6.1907	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__C111
828305	otu	4.0678	k__Bacteria	p__Chloroflexi	c__[Thermobacula]	o__[Thermobaculales]	f__[Thermobaculaceae]
4470065	otu	10.9843	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Trueperaceae
216191	otu	3.6331	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__
1111024	otu	4.8517	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__
4335437	otu	2.9943	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
256163	otu	9.6356	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
815453	otu	31.869	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
653788	otu	6.8992	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
4337729	otu	4.1666	k__Bacteria	p__Chloroflexi	c__TK17	o__mle1-48	f__
806406	otu	2.9943	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
4349733	otu	6.6728	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
4349732	otu	7.9266	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
4349731	otu	16.4116	k__Bacteria	p__Actinobacteria	c__Nitriliruptoria	o__Euzebyales	f__Euzebyaceae
909173	otu	12.4347	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__
982282	otu	6.1641	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__
4373812	otu	40.1136	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
726955	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__
4429835	otu	5.3275	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
4452900	otu	4.8608	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
3505032	otu	11.0426	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae
562741	otu	7.0201	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
818665	otu	4.8188	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
813104	otu	37.8821	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
112959	otu	2.6959	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae
544733	otu	23.7066	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
805062	otu	3.5176	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
810363	otu	4.2805	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__
1080641	otu	4.8499	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae
236030	otu	24.5475	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4402892	otu	5.258	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae
809392	otu	51.0522	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
4435518	otu	9.2361	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae
112045	otu	3.5176	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
111050	otu	7.0201	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae
202381	otu	12.8614	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae
1106797	otu	47.193	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
939546	otu	6.4104	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae
4439227	otu	7.2865	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae
1114113	otu	7.5404	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
649518	otu	17.6682	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
2020092	otu	24.6322	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
511572	otu	17.1193	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
2053922	otu	27.5336	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Acaryochloridaceae
4449887	otu	6.3589	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
1822603	otu	6.1907	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
145053	otu	5.9286	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae
570520	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
217548	otu	4.8188	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
4332665	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae
4362403	otu	22.2824	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
1119470	otu	14.2723	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
4480958	otu	8.412	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae
1106203	otu	12.9268	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Frankiaceae
704830	otu	4.2878	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae
589372	otu	2.6959	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
4458424	otu	8.7771	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
266995	otu	14.3541	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Trueperaceae
63126	otu	4.0258	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
146122	otu	7.3809	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__
4341734	otu	5.6918	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae
864395	otu	6.919	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae
4458184	otu	3.9008	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__
4467747	otu	6.2793	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae
168709	otu	4.8972	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
240137	otu	2.947	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
1143172	otu	12.9162	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__
86556	otu	18.2743	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Trueperaceae
4024547	otu	9.0828	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Trueperaceae
99987	otu	3.5176	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
4391816	otu	4.0258	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
818409	otu	7.6067	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
4325519	otu	19.9809	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae
510184	otu	9.4456	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
4371629	otu	6.3315	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__
4333705	otu	5.2802	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
1120543	otu	11.9329	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
554361	otu	21.6549	k__Bacteria	p__Chloroflexi	c__TK10	o__AKYG885	f__
748601	otu	4.3866	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae
4004072	otu	7.6447	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae
114830	otu	5.3713	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
203418	otu	33.3876	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
543914	otu	5.2975	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
587534	otu	21.0997	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
926122	otu	6.9162	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
446213	otu	9.3231	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
1128503	otu	9.2292	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae
817451	otu	11.5403	k__Bacteria	p__Actinobacteria	c__Nitriliruptoria	o__Euzebyales	f__Euzebyaceae
1032653	otu	11.8271	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
825937	otu	8.6392	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
764838	otu	9.1605	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
243579	otu	4.0258	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
4329857	otu	21.2502	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae
809239	otu	9.7608	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
190663	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Kineosporiaceae
831377	otu	4.8972	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
4455576	otu	6.7891	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae
1039041	otu	8.4736	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae
151936	otu	20.9326	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4362620	otu	3.5176	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae
4714	otu	4.8188	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
162202	otu	34.3842	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
4371107	otu	11.296	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Patulibacteraceae
4469401	otu	25.5643	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae
833324	otu	9.9055	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
2036172	otu	22.3871	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
947475	otu	3.5176	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
4414336	otu	18.2761	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
4301663	otu	5.27	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__
235943	otu	2.9943	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
256447	otu	4.0678	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae
3974550	otu	6.1368	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae
226516	otu	5.4205	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
568698	otu	39.5102	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
1060474	otu	3.3528	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Kineosporiaceae
4360288	otu	12.1452	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
1131309	otu	3.0576	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__AKYG1722	f__
3734418	otu	5.7351	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA
1081618	otu	7.0825	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Patulibacteraceae
11439	otu	9.1304	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Geodermatophilaceae
4333805	otu	9.5541	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae
221734	otu	3.8899	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae
831877	otu	6.3315	k__Bacteria	p__Chloroflexi	c__	o__	f__
808657	otu	8.2127	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
1113193	otu	20.5545	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
104265	otu	5.5177	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae
826651	otu	5.4199	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
401798	otu	30.8382	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
4481011	otu	13.8667	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae
4374807	otu	7.9815	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__
799959	otu	4.0678	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Patulibacteraceae
2739096	otu	4.8499	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
1110437	otu	4.0678	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
773538	otu	12.3511	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
250371	otu	2.947	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__
673883	otu	26.7212	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
263308	otu	24.5378	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
4417388	otu	10.286	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinosynnemataceae
3862609	otu	39.5882	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4136360	otu	22.7607	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
2025460	otu	23.9373	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
107234	otu	3.8899	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae
224486	otu	4.8188	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
808533	otu	33.8561	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
675211	otu	20.974	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
255018	otu	4.4286	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
4461722	otu	3.7383	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae
974497	otu	4.8972	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
4482713	otu	21.3443	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
4391116	otu	11.1677	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
4432889	otu	7.8543	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae
2855257	otu	3.8899	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA
114146	otu	4.0678	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__
637267	otu	3.8899	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	NA
823523	otu	34.7569	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae
3077248	otu	6.3097	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhodobiaceae
4363069	otu	8.9397	k__Bacteria	p__Actinobacteria	c__Nitriliruptoria	o__Euzebyales	f__Euzebyaceae
1123837	otu	13.733	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
4310319	otu	7.3679	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Pseudonocardiaceae
4465330	otu	2.6959	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
4317201	otu	6.6728	k__Bacteria	p__Armatimonadetes	c__0319-6E2	o__	f__
837092	otu	5.3695	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
1000512	otu	4.8188	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
1639771	otu	5.1119	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__
4483596	otu	49.8694	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae
4416518	otu	7.4283	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
219818	otu	4.8188	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
702683	otu	16.8758	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Acaryochloridaceae
3956477	otu	9.8423	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
4325081	otu	7.5694	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Kineosporiaceae
828826	otu	30.2124	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
274150	otu	10.6248	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
1100123	otu	8.2199	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae
4387971	otu	15.6352	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae
4465158	otu	8.3364	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
4452899	otu	23.625	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
4474485	otu	3.2064	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae
4353338	otu	10.4928	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae
637301	otu	7.1491	k__Bacteria	p__Armatimonadetes	c__Armatimonadia	o__Armatimonadales	f__Armatimonadaceae
1119224	otu	24.4805	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
822489	otu	10.8743	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
633056	otu	8.7786	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
549954	otu	16.8353	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__
4448321	otu	15.999	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
512952	otu	8.3581	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__Gemmatimonadales	f__
1061145	otu	3.1051	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
4463047	otu	18.1206	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
4359064	otu	10.5786	k__Bacteria	p__FBP	c__	o__	f__
824845	otu	12.7998	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
353649	otu	3.5176	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__
554719	otu	2.9943	k__Bacteria	p__Chloroflexi	c__[Thermobacula]	o__[Thermobaculales]	f__[Thermobaculaceae]
4333666	otu	3.3528	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae
4413720	otu	3.8776	k__Bacteria	p__Chloroflexi	c__Ellin6529	o__	f__
1110235	otu	19.8643	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
47411	otu	3.7383	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4466061	otu	14.1045	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
1119031	otu	24.0555	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae
559753	otu	5.7449	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
4313769	otu	6.5417	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae
811403	otu	15.8241	k__Bacteria	p__Chloroflexi	c__	o__	f__
65683	otu	2.9943	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__WD2101	f__
779391	otu	16.7304	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
263762	otu	11.5659	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
2147801	otu	21.124	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
2660671	otu	14.1134	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4435634	otu	7.0293	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
4350280	otu	5.1973	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
766214	otu	6.1989	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Sporichthyaceae
3334378	otu	2.947	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae
1107148	otu	4.0258	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
1115272	otu	27.48	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
341142	otu	3.3528	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae
166076	otu	12.071	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae
3230031	otu	2.6959	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae
4371349	otu	4.0678	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
4356578	otu	8.3364	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__
1139892	otu	15.7818	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae
128300	otu	21.897	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
New.CleanUp.ReferenceOTU349	otu	8.2158	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae
New.CleanUp.ReferenceOTU2933	otu	5.3275	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__AKIW781	f__
