OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	taxonomy
826651	2.52713638099348	1.28662054311589	0.880385761225663	1.46142815999736	0.143897977381374	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
4481011	4.25018391348903	1.93145577129358	0.916230714700825	2.10804521208859	NA	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__
4374807	2.29739670999407	1.18057935264723	0.838751637168481	1.4075434256471	0.15926630980943	NA	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
799959	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__
2739096	1.49330786149615	0.499087606316975	0.804876144786768	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
1110437	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
250371	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
107234	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145
224486	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
255018	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
4461722	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__
974497	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
4432889	6.89219012998221	2.32200731773275	0.99505666020003	2.33354281279417	NA	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; NA; NA
2855257	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; NA; NA; NA
114146	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
637267	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; NA; NA; NA
3077248	1.72304753249555	0.744675750470449	0.806456624259972	0.923392192548216	0.355802858941732	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__
4310319	1.95278720349496	0.943769221105456	0.816666255261447	1.15563636311056	0.247829927751041	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__
4465330	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
4317201	1.83791736799526	0.849321861932022	0.810484649344486	1.04791850483405	0.294676155743125	NA	k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__
837092	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
1000512	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
1639771	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528594	NA	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
4416518	1.83791736799526	-1.14625151774287	0.773243900497954	-1.48239322289475	0.138235696185868	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__; s__
219818	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528595	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
3956477	2.18252687449437	1.11387593809605	0.822305603525301	1.35457661156724	0.17555248930794	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
4325081	5.85836161048488	2.18005717754284	0.981895034075561	2.22025481531774	NA	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; NA; NA
1100123	1.95278720349496	0.943972944419988	0.816269353799469	1.15644785636763	0.247498016354785	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
4387971	2.29739670999407	-0.762441759595262	0.763285395550053	-0.99889473064766	0.317845689111162	NA	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__
4465158	1.83791736799526	0.8509613537492	0.80683955721584	1.05468472156424	0.291569541674359	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
4474485	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
4353338	2.06765703899466	1.03368140982205	0.816721387000784	1.26564753448909	0.205639299743212	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__
637301	2.06765703899466	1.02764536967596	0.827270615782941	1.24221185917909	0.214158405262938	NA	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
822489	2.41226654549377	1.25890010258531	0.830640109806166	1.51557827237488	0.129626024541352	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
512952	2.18252687449437	1.10745858879839	0.832504739689848	1.33027301347375	0.183428335306986	NA	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__
1061145	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
4359064	2.06765703899466	1.03513577253896	0.814136640832632	1.27145213791177	0.203567844336032	NA	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
824845	6.20297111698399	2.2971064673569	0.959534689155001	2.39397959585996	NA	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
353649	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
554719	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__[Thermobacula]; o__[Thermobaculales]; f__[Thermobaculaceae]; g__Thermobaculum; s__
4333666	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
4413720	1.72304753249555	0.741617076928383	0.814225801066471	0.910824830111026	0.362387677370824	NA	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
47411	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halosimplex; s__carlsbadense
559753	1.72304753249555	0.743747105335549	0.808831472784673	0.919532845049848	0.357816934065218	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
4313769	3.44609506499111	1.65103615898717	0.927352549670352	1.78037593100279	NA	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
65683	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
4435634	3.56096490049081	-2.14949750274304	0.885980406967027	-2.42612306755339	NA	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halosimplex; s__carlsbadense
4350280	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
766214	1.72304753249555	0.744675750470449	0.806456624259972	0.923392192548216	0.355802858941732	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__; s__
3334378	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
1107148	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
341142	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
3230031	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
4371349	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
4356578	1.83791736799526	0.8509613537492	0.80683955721584	1.05468472156424	0.291569541674359	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
128300	2.52713638099348	0.719866204470941	0.770760702892445	0.933968483044723	0.350320150765689	NA	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
New.CleanUp.ReferenceOTU349	1.83791736799526	-1.14909928296997	0.767826027695173	-1.49656203556851	0.134507254772382	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halolamina; s__
New.CleanUp.ReferenceOTU2933	1.60817769699585	0.628319598031421	0.805227815420285	0.780300414365929	0.435214068972005	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1628	1.49330786149615	-0.699879761894153	0.77528538556164	-0.902738236690917	0.366664837830843	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU346	1.49330786149615	-0.700650269836646	0.77290843452821	-0.906511351845097	0.364665259164568	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU344	1.72304753249555	-1.01667455176598	0.768977743664834	-1.32211180380938	0.186130923765083	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU2809	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2808	2.29739670999407	1.18057935264723	0.838751637168481	1.40754342564709	0.15926630980943	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2802	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__
New.CleanUp.ReferenceOTU2801	2.52713638099348	1.31005981643659	0.852622773233105	1.53650577672106	0.124414382089911	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU4194	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Synechococcales; f__Acaryochloridaceae; g__Acaryochloris; s__
New.CleanUp.ReferenceOTU908	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU907	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU903	1.60817769699585	0.629599479559388	0.801287802167309	0.785734511191184	0.432023040317365	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU415	2.41226654549377	-1.65272885281852	0.771930755945542	-2.14103252149098	0.0322714155436554	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacteriaceae; NA
New.CleanUp.ReferenceOTU423	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU267	1.37843802599644	-0.50535299798943	0.782958224711931	-0.645440563799379	0.518641723599649	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; NA; NA
New.CleanUp.ReferenceOTU2020	1.60817769699585	0.629152872662949	0.80266703163279	0.783827973329268	0.433141057506577	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU830	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3994	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU1856	1.49330786149615	0.498537097803333	0.807004707971609	0.617762316475695	0.536732027176341	NA	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Modestobacter; s__
New.CleanUp.ReferenceOTU2111	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU985	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU2231	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2233	1.49330786149615	0.499087606316975	0.804876144786767	0.620080008023093	0.535205113528594	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU984	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU2213	1.60817769699585	0.629152872662949	0.80266703163279	0.783827973329268	0.433141057506577	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1907	1.49330786149615	0.49938127175828	0.803736047828892	0.621324964964859	0.534385830958597	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1905	2.18252687449437	1.10096872724918	0.842551343695687	1.30670817332032	0.191311841761102	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU1903	1.83791736799526	0.847150216598265	0.815262025757885	1.03911403920811	0.298751702372407	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU3373	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__; g__; s__
New.CleanUp.ReferenceOTU2219	1.37843802599644	0.353721649077181	0.80803518549586	0.437755255496845	0.661563709684122	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU1833	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU1831	1.37843802599644	-0.505113204578129	0.783955458197452	-0.64431365238471	0.519372064405368	NA	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Haloterrigena; s__
New.CleanUp.ReferenceOTU2344	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475696	0.536732027176341	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
New.CleanUp.ReferenceOTU2342	1.49330786149615	0.498537097803333	0.807004707971608	0.617762316475696	0.536732027176341	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__Chroococcidiopsis; s__
New.CleanUp.ReferenceOTU3747	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__AKIW781; f__; g__; s__
New.CleanUp.ReferenceOTU3744	1.37843802599644	0.353554752305432	0.808942376472205	0.437058018702498	0.662069272064714	NA	Unassigned; NA; NA; NA; NA; NA; NA
New.CleanUp.ReferenceOTU2649	1.37843802599644	0.353554752305432	0.808942376472206	0.437058018702497	0.662069272064714	NA	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
